tipo,Sale_id,Weekday,product_id,Count,Department,Product_category
34,167357,Thursday,5000057992.0,1,PETS AND SUPPLIES,1946.0
32,158913,Tuesday,7140001808.0,1,INFANT APPAREL,21.0
40,89526,Friday,7874201454.0,1,HOUSEHOLD PAPER GOODS,5510.0
35,68325,Monday,5200012937.0,1,DSD GROCERY,4607.0
40,53878,Saturday,30573016976.0,1,PHARMACY OTC,2005.0
38,31194,Tuesday,4400003442.0,1,DSD GROCERY,3717.0
9,169783,Thursday,4447685405.0,1,WIRELESS,190.0
40,43111,Thursday,89863900541.0,1,SPORTING GOODS,5209.0
3,71348,Tuesday,60538802945.0,1,IMPULSE MERCHANDISE,1001.0
39,84360,Thursday,4082.0,1,PRODUCE,4020.0
32,97835,Saturday,341776149000.0,1,TOYS,1501.0
40,50762,Saturday,60559209176.0,1,PERSONAL CARE,5211.0
38,30652,Tuesday,7874223034.0,1,FROZEN FOODS,2112.0
37,67269,Monday,1254661267.0,1,IMPULSE MERCHANDISE,135.0
40,119925,Wednesday,3320020202.0,2,PERSONAL CARE,201.0
44,177882,Saturday,88181390045.0,5,BATH AND SHOWER,1086.0
37,139552,Saturday,88694423948.0,1,SLEEPWEAR/FOUNDATIONS,6010.0
40,98498,Saturday,2400052547.0,1,GROCERY DRY GOODS,2765.0
8,175448,Friday,7874204436.0,1,"CANDY, TOBACCO, COOKIES",97.0
40,2115,Friday,8265750080.0,1,DSD GROCERY,9203.0
39,105450,Sunday,3700012786.0,1,HOUSEHOLD CHEMICALS/SUPP,705.0
38,160244,Tuesday,7103800141.0,1,GROCERY DRY GOODS,3302.0
25,89928,Friday,7666621383.0,1,TOYS,5330.0
35,141850,Saturday,2200000898.0,1,IMPULSE MERCHANDISE,135.0
39,16448,Sunday,2100004693.0,1,GROCERY DRY GOODS,3004.0
44,55830,Saturday,7314939486.0,1,HOME MANAGEMENT,8942.0
41,133774,Friday,64541670822.0,1,CELEBRATION,787.0
8,35488,Wednesday,2781107212.0,1,PERSONAL CARE,6118.0
5,121148,Wednesday,85231100461.0,1,DSD GROCERY,3006.0
36,9125,Saturday,6791452627.0,1,IMPULSE MERCHANDISE,347.0
40,100796,Sunday,63748007520.0,1,PHARMACY OTC,309.0
44,61277,Sunday,1326150100.0,1,BOYS WEAR,7608.0
40,176282,Friday,7874205334.0,1,FROZEN FOODS,1752.0
40,149918,Sunday,4178000091.0,1,DSD GROCERY,3651.0
38,166698,Wednesday,3663203646.0,1,DAIRY,1443.0
39,156865,Tuesday,84273309667.0,1,LADIESWEAR,18.0
22,9615,Saturday,3400000239.0,1,IMPULSE MERCHANDISE,100.0
40,63881,Monday,7432300244.0,1,COMM BREAD,3724.0
36,12504,Saturday,4611.0,1,PRODUCE,4060.0
24,152457,Monday,489438348214.0,1,HOME DECOR,907.0
40,57265,Sunday,5100002794.0,1,GROCERY DRY GOODS,2401.0
40,177975,Saturday,5310033843.0,1,PERSONAL CARE,203.0
40,55302,Saturday,4011.0,1,PRODUCE,5501.0
40,144131,Sunday,7343500304.0,1,COMM BREAD,3728.0
39,47316,Friday,7874203387.0,1,GROCERY DRY GOODS,2754.0
37,121761,Wednesday,7680800215.0,2,GROCERY DRY GOODS,3855.0
37,37797,Thursday,60538871461.0,1,DAIRY,9101.0
40,72866,Tuesday,3700000445.0,1,HOUSEHOLD CHEMICALS/SUPP,130.0
7,124993,Thursday,65189651273.0,1,IMPULSE MERCHANDISE,8240.0
8,58410,Sunday,7561027510.0,2,PERSONAL CARE,6124.0
7,163447,Wednesday,4011.0,1,PRODUCE,5501.0
9,141567,Saturday,82179621578.0,1,MENS WEAR,1444.0
40,179810,Saturday,7294573366.0,1,COMM BREAD,3736.0
40,115369,Tuesday,2100061542.0,1,GROCERY DRY GOODS,4601.0
40,180966,Saturday,2200001125.0,1,"CANDY, TOBACCO, COOKIES",96.0
40,74852,Tuesday,2800020203.0,1,IMPULSE MERCHANDISE,100.0
42,144001,Sunday,66216324195.0,1,"GIRLS WEAR, 4-6X  AND 7-14",2710.0
40,129266,Thursday,7800001646.0,1,DSD GROCERY,2457.0
40,141263,Saturday,4227200547.0,1,GROCERY DRY GOODS,3109.0
37,26132,Tuesday,5410722101.0,1,PRODUCE,3108.0
7,118279,Tuesday,71458100088.0,1,PRODUCE,7816.0
37,147020,Sunday,2471930946.0,2,HORTICULTURE AND ACCESS,8052.0
15,179808,Saturday,3993815025.0,1,CELEBRATION,250.0
40,31233,Tuesday,7874211433.0,1,DSD GROCERY,3502.0
40,86747,Thursday,3500051002.0,1,PERSONAL CARE,202.0
40,97101,Saturday,89000000115.0,1,GROCERY DRY GOODS,2765.0
40,165526,Wednesday,71458100088.0,2,PRODUCE,7816.0
36,112153,Monday,1111125140.0,1,PERSONAL CARE,3165.0
40,57113,Sunday,7225000486.0,1,COMM BREAD,3725.0
38,28029,Tuesday,3450015135.0,1,DAIRY,1201.0
40,72673,Tuesday,22591100000.0,1,MEAT - FRESH & FROZEN,6300.0
39,2764,Friday,7790070615.0,3,FROZEN FOODS,1204.0
7,21047,Monday,2370001118.0,1,FROZEN FOODS,6300.0
42,42511,Thursday,4282562233.0,1,"GIRLS WEAR, 4-6X  AND 7-14",7285.0
24,152988,Monday,7675333423.0,1,HOME MANAGEMENT,2540.0
40,108636,Monday,4900003165.0,1,DSD GROCERY,9205.0
44,117552,Tuesday,4178900121.0,1,GROCERY DRY GOODS,3120.0
40,172312,Friday,22592300000.0,1,MEAT - FRESH & FROZEN,4150.0
40,170012,Thursday,4900005025.0,1,DSD GROCERY,3004.0
40,184272,Saturday,7680850108.0,2,GROCERY DRY GOODS,3855.0
25,98326,Saturday,88844269452.0,1,MENSWEAR,6344.0
38,165284,Wednesday,81547301182.0,1,DAIRY,7978.0
28,49134,Saturday,2932696316.0,1,SPORTING GOODS,7111.0
26,158299,Tuesday,3600025861.0,1,HOUSEHOLD PAPER GOODS,2070.0
42,75517,Wednesday,85820200330.0,1,IMPULSE MERCHANDISE,16.0
36,35086,Wednesday,85303000211.0,1,PHARMACY OTC,4081.0
37,85321,Thursday,84110100530.0,2,FURNITURE,5615.0
35,40902,Thursday,2800082205.0,2,"CANDY, TOBACCO, COOKIES",78.0
24,88989,Friday,7314984983.0,1,HOME MANAGEMENT,6614.0
44,56347,Sunday,6414403064.0,1,GROCERY DRY GOODS,4406.0
37,128540,Thursday,66572108174.0,1,BATH AND SHOWER,702.0
44,109117,Monday,88492010438.0,1,OFFICE SUPPLIES,6493.0
3,66819,Monday,60538862097.0,1,FINANCIAL SERVICES,0.0
28,47602,Friday,3579442401.0,1,SPORTING GOODS,5300.0
40,158573,Tuesday,7874236951.0,2,GROCERY DRY GOODS,2404.0
39,49546,Saturday,8768400518.0,1,DSD GROCERY,4624.0
33,14122,Sunday,84105800557.0,1,PERSONAL CARE,1412.0
34,135533,Friday,7314930461.0,1,PETS AND SUPPLIES,5620.0
40,82336,Thursday,7518500001.0,1,COMM BREAD,3725.0
8,163806,Wednesday,2200000769.0,1,IMPULSE MERCHANDISE,145.0
40,8363,Saturday,7874201841.0,1,HOUSEHOLD PAPER GOODS,265.0
40,133430,Friday,3320009990.0,1,HOUSEHOLD CHEMICALS/SUPP,745.0
18,15273,Sunday,7874203937.0,2,GROCERY DRY GOODS,2530.0
42,104308,Sunday,1326150049.0,1,BOYS WEAR,7603.0
43,32552,Wednesday,8981900171.0,1,"LIQUOR,WINE,BEER",2303.0
25,58222,Sunday,64541634370.0,2,CELEBRATION,1805.0
38,27503,Tuesday,4900002892.0,1,DSD GROCERY,9515.0
40,151871,Monday,4171623215.0,1,DAIRY,7953.0
36,113014,Tuesday,4319416998.0,1,PERSONAL CARE,5103.0
40,54875,Saturday,3800012112.0,1,GROCERY DRY GOODS,3600.0
9,155569,Monday,4767700051.0,1,FROZEN FOODS,1851.0
44,15992,Sunday,4145712670.0,1,PERSONAL CARE,5112.0
35,172171,Friday,2178850674.0,1,DSD GROCERY,3855.0
42,161009,Tuesday,72642393621.0,1,SPORTING GOODS,8390.0
9,145925,Sunday,88577948528.0,1,LADIESWEAR,2056.0
20,110962,Monday,3150837207.0,1,AUTOMOTIVE,522.0
8,154778,Monday,7940050740.0,1,PERSONAL CARE,1.0
40,13647,Sunday,9503.0,1,DSD GROCERY,9225.0
40,95192,Saturday,60538871456.0,1,DAIRY,9130.0
38,182201,Saturday,68333321589.0,1,HOME MANAGEMENT,8484.0
3,70615,Tuesday,60538819035.0,1,FINANCIAL SERVICES,1000.0
40,78391,Wednesday,68113105226.0,1,BAKERY,5034.0
33,115952,Tuesday,3700095145.0,1,HOUSEHOLD CHEMICALS/SUPP,140.0
27,121381,Wednesday,5000029263.0,2,PETS AND SUPPLIES,1436.0
18,117544,Tuesday,3506131595.0,1,HARDWARE,4106.0
37,36065,Wednesday,4016.0,1,PRODUCE,1201.0
36,82826,Thursday,7940026700.0,1,PERSONAL CARE,5491.0
39,5673,Friday,7800001616.0,1,DSD GROCERY,2403.0
35,146854,Sunday,5200013481.0,2,DSD GROCERY,4606.0
39,126058,Thursday,7874202139.0,1,DAIRY,1341.0
42,156645,Tuesday,4687856359.0,1,LAWN AND GARDEN,4022.0
37,85888,Thursday,68113132893.0,1,PRODUCE,7001.0
39,22802,Monday,84105800549.0,1,PERSONAL CARE,1412.0
39,135088,Friday,3400000556.0,1,IMPULSE MERCHANDISE,135.0
40,10831,Saturday,4180040128.0,1,DAIRY,1407.0
26,176154,Friday,82342089817.0,1,HARDWARE,6860.0
25,31903,Wednesday,60538816949.0,1,SHOES,8960.0
39,59281,Sunday,3700082317.0,1,IMPULSE MERCHANDISE,337.0
36,77709,Wednesday,75680910494.0,1,BATH AND SHOWER,4903.0
40,85326,Thursday,2840042172.0,1,DSD GROCERY,9256.0
40,35384,Wednesday,4400000713.0,1,DSD GROCERY,2751.0
39,91772,Friday,2200000512.0,2,IMPULSE MERCHANDISE,135.0
33,163308,Wednesday,3320000078.0,1,HOUSEHOLD CHEMICALS/SUPP,745.0
40,100362,Sunday,4011.0,2,PRODUCE,5501.0
36,136802,Friday,7675333317.0,1,COOK AND DINE,3712.0
44,179849,Saturday,85015300351.0,1,MEDIA AND GAMING,9635.0
40,52522,Saturday,7874205466.0,1,HOUSEHOLD PAPER GOODS,5010.0
25,147172,Sunday,7874202456.0,1,BEAUTY,4541.0
5,103118,Sunday,31254711353.0,1,PERSONAL CARE,808.0
40,54104,Saturday,3760016628.0,1,SERVICE DELI,4056.0
33,139670,Saturday,79891903789.0,1,HOME DECOR,810.0
5,26061,Tuesday,7830006992.0,1,PHARMACY OTC,272.0
40,98498,Saturday,5200032555.0,1,DSD GROCERY,4606.0
40,74549,Tuesday,81379801145.0,1,IMPULSE MERCHANDISE,350.0
40,147661,Sunday,3890002970.0,1,GROCERY DRY GOODS,2764.0
15,44818,Friday,64541699015.0,1,CELEBRATION,1805.0
40,63107,Sunday,2340000098.0,1,HOUSEHOLD CHEMICALS/SUPP,1555.0
40,104994,Sunday,7756702772.0,1,FROZEN FOODS,1855.0
40,36401,Wednesday,2592549433.0,1,ACCESSORIES,104.0
37,148026,Sunday,4011.0,2,PRODUCE,5501.0
9,42814,Thursday,68113107722.0,1,HARDWARE,4514.0
40,189653,Sunday,7047019659.0,1,DAIRY,1351.0
33,167952,Thursday,89470001033.0,4,DAIRY,1450.0
21,27546,Tuesday,2033503516.0,1,OFFICE SUPPLIES,6721.0
25,69649,Tuesday,7871544521.0,1,MENS WEAR,4900.0
40,190136,Sunday,5100002431.0,1,GROCERY DRY GOODS,3131.0
40,41201,Thursday,74677530423.0,1,TOYS,2199.0
40,24104,Monday,7874203842.0,1,GROCERY DRY GOODS,3903.0
40,13981,Sunday,7874206504.0,1,BAKERY,2001.0
40,143374,Saturday,3700095145.0,1,HOUSEHOLD CHEMICALS/SUPP,140.0
37,15322,Sunday,7874237417.0,1,DAIRY,7955.0
44,50475,Saturday,8327505048.0,1,JEWELRY AND SUNGLASSES,6476.0
38,151702,Monday,5020001220.0,1,DAIRY,1407.0
7,96148,Saturday,5100021164.0,1,GROCERY DRY GOODS,3103.0
9,20858,Monday,3825775529.0,1,MENS WEAR,8217.0
37,108947,Monday,2840007103.0,1,DSD GROCERY,9267.0
8,156791,Tuesday,7780271043.0,1,BEAUTY,5707.0
9,149284,Sunday,88882338957.0,1,LADIESWEAR,3223.0
39,115404,Tuesday,3400008803.0,2,"CANDY, TOBACCO, COOKIES",79.0
40,175136,Friday,2200015586.0,1,"CANDY, TOBACCO, COOKIES",221.0
40,79228,Wednesday,8768400095.0,1,DSD GROCERY,4624.0
8,113956,Tuesday,87520800070.0,1,PRODUCE,4391.0
26,3974,Friday,3980003284.0,1,IMPULSE MERCHANDISE,916.0
20,162040,Wednesday,7466000125.0,1,AUTOMOTIVE,5080.0
40,97397,Saturday,7874235186.0,1,DAIRY,1508.0
40,157308,Tuesday,4300000572.0,1,DSD GROCERY,4977.0
44,10092,Saturday,2149629753.0,1,LAWN AND GARDEN,5101.0
44,122209,Wednesday,8686113002.0,2,LAWN AND GARDEN,4802.0
24,143107,Saturday,62926854031.0,1,HOME DECOR,603.0
26,146692,Sunday,78616215000.0,1,DSD GROCERY,3006.0
33,41087,Thursday,3700091939.0,1,HOUSEHOLD CHEMICALS/SUPP,705.0
22,178353,Saturday,2340000655.0,1,HOUSEHOLD CHEMICALS/SUPP,1555.0
40,8771,Saturday,3825775628.0,1,MENS WEAR,8163.0
34,177074,Friday,5150024392.0,1,GROCERY DRY GOODS,4402.0
40,47150,Friday,1780054920.0,1,PETS AND SUPPLIES,2025.0
33,18632,Sunday,3700086176.0,1,HOUSEHOLD CHEMICALS/SUPP,130.0
40,118808,Tuesday,7797508973.0,2,IMPULSE MERCHANDISE,808.0
25,86020,Thursday,66216324015.0,1,MENS WEAR,2527.0
33,3972,Friday,4650073339.0,1,HOUSEHOLD CHEMICALS/SUPP,8910.0
40,45940,Friday,68113110526.0,1,PERSONAL CARE,3064.0
37,180615,Saturday,4087.0,1,PRODUCE,7803.0
40,82380,Thursday,2500000018.0,1,DAIRY,1346.0
5,55285,Saturday,2220000490.0,1,PERSONAL CARE,60.0
24,191329,Sunday,7255461047.0,1,FROZEN FOODS,1851.0
7,140548,Saturday,22013600000.0,2,MEAT - FRESH & FROZEN,6044.0
7,71603,Tuesday,7874298209.0,1,BAKERY,5017.0
40,93837,Saturday,3800033364.0,1,FROZEN FOODS,2112.0
40,69949,Tuesday,60538871461.0,1,DAIRY,9101.0
39,28161,Tuesday,3700084147.0,1,PERSONAL CARE,5050.0
38,13792,Sunday,4190007295.0,1,DAIRY,1518.0
39,79802,Wednesday,4145703704.0,1,PERSONAL CARE,5102.0
5,81231,Thursday,3940001633.0,4,GROCERY DRY GOODS,2827.0
8,53840,Saturday,3400000239.0,1,IMPULSE MERCHANDISE,100.0
40,170461,Thursday,7874235191.0,4,DSD GROCERY,9208.0
36,191139,Sunday,4178900121.0,2,GROCERY DRY GOODS,3120.0
39,140288,Saturday,4900005016.0,1,DSD GROCERY,9570.0
39,77113,Wednesday,5170093352.0,1,HOUSEHOLD CHEMICALS/SUPP,157.0
8,100372,Sunday,68113109922.0,1,PETS AND SUPPLIES,227.0
39,148238,Sunday,68113102644.0,1,PHARMACY OTC,260.0
44,136814,Friday,88741174190.0,1,LADIESWEAR,2035.0
40,37267,Wednesday,68333321586.0,1,PERSONAL CARE,9111.0
999,21981,Monday,7874208674.0,2,DAIRY,1505.0
39,133350,Friday,5100000336.0,2,DSD GROCERY,4651.0
40,144519,Sunday,81547301188.0,1,DAIRY,7978.0
40,183990,Saturday,2800024460.0,1,GROCERY DRY GOODS,3402.0
40,168975,Thursday,7874237419.0,1,DAIRY,1201.0
39,94248,Saturday,1780012631.0,1,PETS AND SUPPLIES,201.0
37,153008,Monday,4065.0,1,PRODUCE,8101.0
42,29091,Tuesday,1326261217.0,1,"GIRLS WEAR, 4-6X  AND 7-14",801.0
39,182923,Saturday,4740005381.0,1,PERSONAL CARE,1403.0
41,24060,Monday,5217557110.0,1,MENS WEAR,1658.0
39,106441,Sunday,3800057636.0,1,GROCERY DRY GOODS,3559.0
39,112179,Monday,1600041485.0,1,GROCERY DRY GOODS,3600.0
34,74691,Tuesday,5000057412.0,1,PETS AND SUPPLIES,1946.0
999,79478,Wednesday,87458603436.0,1,IMPULSE MERCHANDISE,8023.0
40,122175,Wednesday,7756725423.0,1,FROZEN FOODS,1853.0
41,99227,Saturday,1326316847.0,1,INFANT APPAREL,2308.0
40,154248,Monday,7282017092.0,1,DAIRY,7978.0
40,74882,Tuesday,88644037374.0,1,PETS AND SUPPLIES,3604.0
40,80231,Wednesday,7874201839.0,1,HOUSEHOLD PAPER GOODS,5020.0
40,169336,Thursday,1480000007.0,1,GROCERY DRY GOODS,2763.0
40,171274,Thursday,4011.0,1,PRODUCE,5501.0
39,69990,Tuesday,7874201030.0,2,DSD GROCERY,4634.0
39,93226,Saturday,5200020844.0,1,DSD GROCERY,4607.0
40,152842,Monday,7048599867.0,1,HOUSEHOLD PAPER GOODS,4693.0
40,173528,Friday,71921816251.0,2,HARDWARE,381.0
40,94426,Saturday,4088.0,1,PRODUCE,8103.0
38,163863,Wednesday,2500004789.0,1,DAIRY,1406.0
37,110134,Monday,4078.0,1,PRODUCE,8303.0
40,147723,Sunday,18778700096.0,1,DAIRY,7978.0
40,36597,Wednesday,7218063052.0,3,FROZEN FOODS,9115.0
39,70775,Tuesday,7056092911.0,1,FROZEN FOODS,1752.0
40,82798,Thursday,2310001004.0,8,PETS AND SUPPLIES,610.0
9,126503,Thursday,64541699500.0,1,CELEBRATION,1806.0
38,33341,Wednesday,3000001190.0,1,GROCERY DRY GOODS,3556.0
5,128308,Thursday,68113129783.0,1,PHARMACY OTC,2042.0
38,11106,Saturday,2430004106.0,2,COMM BREAD,3707.0
24,32427,Wednesday,88181380002.0,1,BEDDING,8200.0
25,14344,Sunday,88530635932.0,1,MENS WEAR,5567.0
40,18325,Sunday,4282549825.0,1,LADIES SOCKS,3722.0
25,10589,Saturday,76789854591.0,1,MENS WEAR,4847.0
39,151600,Monday,1700009264.0,1,PERSONAL CARE,3183.0
33,115216,Tuesday,84873700077.0,1,GROCERY DRY GOODS,2450.0
36,148003,Sunday,4155441134.0,1,BEAUTY,2210.0
36,55229,Saturday,3786744400.0,1,PHARMACY OTC,253.0
39,47238,Friday,5100021243.0,1,GROCERY DRY GOODS,3150.0
8,112019,Monday,4391793070.0,1,PERSONAL CARE,4502.0
40,173635,Friday,8087817586.0,1,PERSONAL CARE,5040.0
25,57882,Sunday,880632367830.0,1,PLUS AND MATERNITY,116.0
40,27548,Tuesday,2100060085.0,2,DAIRY,7956.0
7,93778,Saturday,20609900000.0,1,SERVICE DELI,8013.0
37,133093,Friday,4011.0,3,PRODUCE,5501.0
30,123959,Wednesday,3700022406.0,1,HOUSEHOLD CHEMICALS/SUPP,705.0
6,95788,Saturday,7874206318.0,1,FROZEN FOODS,9705.0
40,142020,Saturday,4032.0,1,PRODUCE,6420.0
39,135036,Friday,7315015223.0,1,PRODUCE,7603.0
37,88859,Friday,3338360101.0,1,PRODUCE,4034.0
33,126965,Thursday,7440509947.0,1,HOUSEHOLD CHEMICALS/SUPP,7010.0
44,103407,Sunday,3700065491.0,1,PHARMACY OTC,254.0
20,53409,Saturday,4900003165.0,1,DSD GROCERY,9205.0
7,75753,Wednesday,7874205888.0,1,BAKERY,3014.0
40,49977,Saturday,85687300150.0,2,HOME MANAGEMENT,8101.0
7,186709,Sunday,7976503272.0,1,DSD GROCERY,9214.0
38,25716,Monday,60538862097.0,1,FINANCIAL SERVICES,0.0
39,177891,Saturday,60538862097.0,1,FINANCIAL SERVICES,0.0
40,113449,Tuesday,1904510534.0,1,BEAUTY,4020.0
39,60153,Sunday,7874231067.0,1,GROCERY DRY GOODS,3812.0
37,158390,Tuesday,73246324707.0,2,DAIRY,1406.0
38,107387,Monday,3450015150.0,1,DAIRY,1203.0
32,149119,Sunday,71521127910.0,1,INFANT APPAREL,6013.0
37,128524,Thursday,76401461352.0,1,PRE PACKED DELI,3232.0
36,5578,Friday,2214346407.0,1,BATH AND SHOWER,1301.0
33,52074,Saturday,3600038563.0,1,HOUSEHOLD PAPER GOODS,3020.0
39,118352,Tuesday,4300000574.0,1,DSD GROCERY,4977.0
40,185488,Sunday,2529300136.0,1,DAIRY,1511.0
40,92917,Friday,7874212231.0,2,GROCERY DRY GOODS,3556.0
33,171990,Thursday,1254600612.0,1,IMPULSE MERCHANDISE,135.0
38,82092,Thursday,64541637376.0,1,CELEBRATION,9501.0
25,57696,Sunday,4282562567.0,1,BOYS WEAR,6016.0
40,110556,Monday,8000000673.0,1,GROCERY DRY GOODS,2901.0
42,144555,Sunday,88882521913.0,1,LADIESWEAR,763.0
40,98498,Saturday,1340951537.0,2,GROCERY DRY GOODS,2351.0
28,174704,Friday,880615608451.0,1,LADIESWEAR,2019.0
40,3954,Friday,3800001621.0,1,GROCERY DRY GOODS,3555.0
39,102201,Sunday,75606305440.0,1,PHARMACY OTC,1559.0
40,1422,Friday,4460030705.0,1,HOUSEHOLD CHEMICALS/SUPP,52.0
40,185265,Sunday,7298244939.0,1,PERSONAL CARE,6104.0
32,188549,Sunday,1910011837.0,1,BEAUTY,4008.0
40,39819,Thursday,2560000521.0,4,COMM BREAD,3705.0
43,174452,Friday,4062.0,1,PRODUCE,8104.0
15,162258,Wednesday,7535311903.0,1,OFFICE SUPPLIES,3522.0
37,141586,Saturday,7874214813.0,1,COMM BREAD,3713.0
39,103196,Sunday,1558679422.0,1,FABRICS AND CRAFTS,8055.0
40,10463,Saturday,31254742266.0,1,PERSONAL CARE,801.0
27,38307,Thursday,2471930270.0,2,HORTICULTURE AND ACCESS,8665.0
39,146306,Sunday,7874207597.0,1,BAKERY,6715.0
36,79430,Wednesday,38137102581.0,1,BEAUTY,4630.0
28,13203,Sunday,4900002870.0,1,DSD GROCERY,9214.0
44,4290,Friday,88309623930.0,1,LADIES SOCKS,3036.0
39,44421,Friday,7261346111.0,1,HOUSEHOLD CHEMICALS/SUPP,2010.0
24,129340,Thursday,7357715150.0,1,FABRICS AND CRAFTS,5948.0
40,104601,Sunday,81829001271.0,2,DAIRY,1450.0
39,146051,Sunday,7680000691.0,1,DAIRY,8004.0
8,71508,Tuesday,4011.0,1,PRODUCE,5501.0
28,32670,Wednesday,88678300142.0,1,SPORTING GOODS,5048.0
36,8391,Saturday,75680930999.0,1,BATH AND SHOWER,4905.0
40,179674,Saturday,1980003667.0,2,HOUSEHOLD CHEMICALS/SUPP,1555.0
39,135036,Friday,3400040551.0,1,"CANDY, TOBACCO, COOKIES",79.0
37,80998,Wednesday,7874235186.0,1,DAIRY,1508.0
39,167567,Thursday,2413118643.0,1,COOK AND DINE,3712.0
44,39100,Thursday,4900000612.0,1,DSD GROCERY,9537.0
40,118723,Tuesday,3485622698.0,1,DSD GROCERY,4680.0
40,170886,Thursday,6898152771.0,1,CELEBRATION,1818.0
40,176175,Friday,3000005300.0,1,GROCERY DRY GOODS,4102.0
40,107140,Monday,64541699471.0,1,CELEBRATION,1806.0
20,98864,Saturday,68113105630.0,1,AUTOMOTIVE,6210.0
40,18285,Sunday,5100019924.0,2,GROCERY DRY GOODS,2400.0
30,164089,Wednesday,1132118951.0,1,SHEER HOSIERY,2790.0
26,1841,Friday,20108800000.0,1,SERVICE DELI,8014.0
39,55210,Saturday,7047027759.0,1,DAIRY,1343.0
22,120665,Wednesday,68113106914.0,1,ELECTRONICS,4550.0
42,54409,Saturday,6898100021.0,1,CELEBRATION,1805.0
7,11704,Saturday,20108700000.0,1,SERVICE DELI,8014.0
39,92563,Friday,38137003016.0,1,PERSONAL CARE,3040.0
40,117801,Tuesday,2500004766.0,1,DAIRY,1407.0
40,35835,Wednesday,7045900573.0,1,FROZEN FOODS,2008.0
39,117431,Tuesday,60538862097.0,1,FINANCIAL SERVICES,0.0
40,37970,Thursday,32390001432.0,1,PHARMACY OTC,1118.0
40,132084,Friday,3400004861.0,2,"CANDY, TOBACCO, COOKIES",79.0
40,12486,Saturday,5480042006.0,1,GROCERY DRY GOODS,3815.0
40,148683,Sunday,7874237381.0,1,FROZEN FOODS,1754.0
40,187256,Sunday,7874237147.0,1,GROCERY DRY GOODS,3818.0
44,47841,Friday,4650076350.0,2,HOUSEHOLD CHEMICALS/SUPP,8599.0
40,15405,Sunday,4065.0,1,PRODUCE,8101.0
39,72718,Tuesday,60538807049.0,1,HARDWARE,8200.0
7,55482,Saturday,489705373001.0,1,COOK AND DINE,3728.0
8,174530,Friday,4240002299.0,1,GROCERY DRY GOODS,3630.0
5,8710,Saturday,32586653647.0,1,PHARMACY OTC,2015.0
40,90604,Friday,7566910622.0,2,GROCERY DRY GOODS,2708.0
39,153926,Monday,4082.0,1,PRODUCE,4020.0
40,186382,Sunday,3224734514.0,1,LAWN AND GARDEN,5624.0
40,104717,Sunday,4693.0,1,PRODUCE,4450.0
40,52131,Saturday,5283614060.0,1,GROCERY DRY GOODS,4291.0
39,86885,Friday,1200010151.0,1,DSD GROCERY,3403.0
40,85612,Thursday,7874236945.0,1,GROCERY DRY GOODS,2802.0
39,112580,Monday,4116701041.0,1,PERSONAL CARE,9109.0
38,86446,Thursday,60538818788.0,1,DAIRY,7955.0
24,124481,Wednesday,88348471601.0,1,PERSONAL CARE,113.0
40,107556,Monday,69922162117.0,2,COMM BREAD,3729.0
43,174867,Friday,7279903692.0,1,"CANDY, TOBACCO, COOKIES",35.0
44,120880,Wednesday,4033850046.0,1,HOME DECOR,2523.0
41,56440,Sunday,5000010044.0,1,PETS AND SUPPLIES,1946.0
25,156535,Tuesday,9933893966.0,1,LADIESWEAR,1779.0
38,107609,Monday,88634500306.0,1,AUTOMOTIVE,5011.0
32,39660,Thursday,8037601568.0,1,PHARMACY OTC,3715.0
39,58471,Sunday,9147593097.0,2,DAIRY,1405.0
39,87196,Friday,1111161164.0,1,PERSONAL CARE,3181.0
9,177876,Saturday,7650137612.0,1,SPORTING GOODS,5117.0
40,110438,Monday,4650074542.0,1,HOUSEHOLD CHEMICALS/SUPP,8599.0
40,128751,Thursday,8307800317.0,2,PHARMACY OTC,1181.0
25,52640,Saturday,64600716816.0,2,"GIRLS WEAR, 4-6X  AND 7-14",6036.0
39,62697,Sunday,60538807101.0,1,HARDWARE,4509.0
39,125586,Thursday,73525700505.0,1,GROCERY DRY GOODS,2707.0
39,177605,Friday,7453490164.0,1,FROZEN FOODS,1855.0
42,160416,Tuesday,7140001773.0,1,LADIES SOCKS,3068.0
38,80398,Wednesday,81829001391.0,3,DAIRY,1450.0
7,132488,Friday,4182080795.0,1,SERVICE DELI,5020.0
39,156730,Tuesday,2840019914.0,1,DSD GROCERY,9251.0
24,160879,Tuesday,4282560072.0,1,MENS WEAR,8233.0
40,51576,Saturday,4610040027.0,1,DAIRY,7955.0
35,124912,Thursday,4300006371.0,1,DSD GROCERY,4624.0
42,118401,Tuesday,88530628832.0,1,BOYS WEAR,4351.0
37,175928,Friday,7780246231.0,1,BEAUTY,2448.0
40,40223,Thursday,880615608747.0,1,LADIESWEAR,323.0
7,34771,Wednesday,68113138735.0,1,PRODUCE,7041.0
25,138917,Saturday,3825775631.0,1,MENS WEAR,8163.0
36,15833,Sunday,1204404155.0,1,PERSONAL CARE,53.0
40,149656,Sunday,7152401996.0,2,GROCERY DRY GOODS,2708.0
40,10185,Saturday,7432300229.0,1,COMM BREAD,3724.0
7,127228,Thursday,7874208499.0,1,GROCERY DRY GOODS,3554.0
40,134438,Friday,1650055592.0,1,PHARMACY OTC,601.0
40,117801,Tuesday,1312000291.0,1,FROZEN FOODS,1801.0
8,3738,Friday,2800000820.0,1,DSD GROCERY,4635.0
